BatchId,OriginAirportCode,DestinationAirportCode,FlightDate,FlightType,FareType,FinalScore,FareDollarAmount,TaxDollarAmount,FarePointsAmount,TaxPointsAmount,IsDomesticRoute,IsHotDeal,IsPriceDrop,PriceDropFromDollarAmount,LastDayOfFare,DaysOfWeek,IsNewPriceDrop
34691,OAK,JFK,2018-01-07 22:09:00.000,NONSTOP,POINTS,860.53,118.20,21.46,7800.00,5.60,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,OAK,JFK,2018-01-07 22:09:00.000,NONSTOP,LOWEST,860.53,118.20,21.46,0.00,0.00,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,OAK,JFK,2017-12-13 22:12:00.000,NONSTOP,POINTS,751.48,133.20,22.50,8900.00,5.60,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,OAK,JFK,2017-12-13 22:12:00.000,NONSTOP,LOWEST,751.48,133.20,22.50,0.00,0.00,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,OAK,JFK,2017-12-06 22:12:00.000,NONSTOP,POINTS,602.48,168.20,24.94,11500.00,5.60,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Saturday,Sunday",0
34691,OAK,JFK,2017-12-06 22:12:00.000,NONSTOP,POINTS,668.64,148.20,23.55,10000.00,5.60,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,OAK,JFK,2017-12-06 22:12:00.000,NONSTOP,POINTS,695.94,143.20,23.20,9600.00,5.60,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,OAK,JFK,2017-12-06 22:12:00.000,NONSTOP,LOWEST,602.48,168.20,24.94,0.00,0.00,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Saturday,Sunday",0
34691,OAK,JFK,2017-12-06 22:12:00.000,NONSTOP,LOWEST,668.64,148.20,23.55,0.00,0.00,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,OAK,JFK,2017-12-06 22:12:00.000,NONSTOP,LOWEST,695.94,143.20,23.20,0.00,0.00,1,0,0,0.00,2018-03-26 22:07:00.000,"Monday,Thursday,Friday,Sunday",0
34691,NAS,MCO,2017-12-08 09:25:00.000,NONSTOP,POINTS,0.80,162.59,122.59,3000.00,99.09,0,0,0,0.00,2018-02-12 09:41:00.000,"Monday,Thursday,Friday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,POINTS,0.00,187.59,122.59,4900.00,99.09,0,0,0,0.00,2018-03-28 09:12:00.000,"Monday,Tuesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,POINTS,0.00,177.59,122.59,4100.00,99.09,0,0,0,0.00,2018-03-27 09:12:00.000,"Monday,Tuesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,POINTS,0.50,167.59,122.59,3400.00,99.09,0,0,0,0.00,2018-03-26 09:12:00.000,"Monday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,POINTS,0.01,158.99,113.99,3400.00,90.49,0,0,0,0.00,2018-03-26 09:12:00.000,"Monday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,LOWEST,0.00,187.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-28 09:12:00.000,"Monday,Tuesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,LOWEST,0.00,177.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-27 09:12:00.000,"Monday,Tuesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,LOWEST,0.50,167.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-26 09:12:00.000,"Monday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,LOWEST,0.80,162.59,122.59,0.00,0.00,0,0,0,0.00,2018-02-12 09:41:00.000,"Monday,Thursday,Friday,Sunday",0
34691,NAS,MCO,2017-11-30 09:25:00.000,NONSTOP,LOWEST,0.01,158.99,113.99,0.00,0.00,0,0,0,0.00,2017-11-30 09:25:00.000,,0
34691,NAS,JFK,2017-12-20 13:40:00.000,NONSTOP,POINTS,295.05,232.59,122.59,8200.00,99.09,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-20 13:40:00.000,NONSTOP,POINTS,366.96,212.59,122.59,6700.00,99.09,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-20 13:40:00.000,NONSTOP,LOWEST,295.05,232.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-20 13:40:00.000,NONSTOP,LOWEST,366.96,212.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-06 13:25:00.000,NONSTOP,POINTS,202.63,277.59,122.59,11500.00,99.09,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-06 13:25:00.000,NONSTOP,POINTS,264.04,252.59,122.59,9700.00,99.09,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-06 13:25:00.000,NONSTOP,POINTS,254.10,247.59,122.59,9300.00,99.09,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-06 13:25:00.000,NONSTOP,LOWEST,202.63,277.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-06 13:25:00.000,NONSTOP,LOWEST,264.04,252.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,JFK,2017-12-06 13:25:00.000,NONSTOP,LOWEST,254.10,247.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-28 17:04:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2018-01-10 09:00:00.000,NONSTOP,POINTS,0.00,152.59,122.59,2300.00,99.09,0,0,0,0.00,2018-02-28 19:05:00.000,"Tuesday,Wednesday",0
34691,NAS,FLL,2018-01-10 09:00:00.000,NONSTOP,LOWEST,0.00,152.59,122.59,0.00,0.00,0,0,0,0.00,2018-02-28 19:05:00.000,"Tuesday,Wednesday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,POINTS,0.00,182.59,122.59,4500.00,99.09,0,0,0,0.00,2018-03-27 08:53:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,POINTS,0.00,172.59,122.59,3800.00,99.09,0,0,0,0.00,2018-03-27 08:53:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,POINTS,0.00,162.59,122.59,3000.00,99.09,0,0,0,0.00,2018-03-27 08:53:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,POINTS,0.00,153.99,113.99,3000.00,90.49,0,0,0,0.00,2018-03-27 08:53:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,LOWEST,0.00,182.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-27 08:53:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,LOWEST,0.00,172.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-27 08:53:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,LOWEST,0.00,162.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-27 08:53:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,NAS,FLL,2017-11-29 18:31:00.000,NONSTOP,LOWEST,0.00,153.99,113.99,0.00,0.00,0,0,0,0.00,2018-02-28 19:05:00.000,"Tuesday,Wednesday",0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,POINTS,315.09,257.59,122.59,10000.00,99.09,0,0,0,0.00,2018-03-24 16:15:00.000,Saturday,0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,POINTS,384.37,222.59,122.59,7500.00,99.09,0,0,0,0.00,2018-03-24 16:15:00.000,Saturday,0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,POINTS,283.80,195.59,122.59,5500.00,99.09,0,0,0,0.00,2018-03-24 16:15:00.000,Saturday,0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,POINTS,159.57,187.59,122.59,4900.00,99.09,0,0,0,0.00,2018-02-10 15:24:00.000,Saturday,0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,LOWEST,315.09,257.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-24 16:15:00.000,Saturday,0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,LOWEST,384.37,222.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-24 16:15:00.000,Saturday,0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,LOWEST,283.80,195.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-24 16:15:00.000,Saturday,0
34691,NAS,DCA,2017-12-09 14:27:00.000,NONSTOP,LOWEST,159.57,187.59,122.59,0.00,0.00,0,0,0,0.00,2018-02-10 15:24:00.000,Saturday,0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,POINTS,308.28,274.59,122.59,11300.00,99.09,0,0,0,0.00,2018-03-22 14:02:00.000,"Tuesday,Thursday,Saturday",0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,POINTS,396.80,247.59,122.59,9300.00,99.09,0,0,0,0.00,2018-03-21 14:02:00.000,"Tuesday,Thursday,Saturday",0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,POINTS,401.20,231.59,122.59,8100.00,99.09,0,0,0,0.00,2018-03-21 14:02:00.000,"Tuesday,Thursday,Saturday",0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,POINTS,277.33,222.59,122.59,7500.00,99.09,0,0,0,0.00,2018-02-17 12:24:00.000,Saturday,0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,POINTS,166.71,217.59,122.59,7100.00,99.09,0,0,0,0.00,2018-01-20 13:12:00.000,Saturday,0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,LOWEST,308.28,274.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-22 14:02:00.000,"Tuesday,Thursday,Saturday",0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,LOWEST,396.80,247.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-21 14:02:00.000,"Tuesday,Thursday,Saturday",0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,LOWEST,401.20,231.59,122.59,0.00,0.00,0,0,0,0.00,2018-03-21 14:02:00.000,"Tuesday,Thursday,Saturday",0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,LOWEST,277.33,222.59,122.59,0.00,0.00,0,0,0,0.00,2018-02-17 12:24:00.000,Saturday,0
34691,NAS,BOS,2017-12-09 13:07:00.000,NONSTOP,LOWEST,166.71,217.59,122.59,0.00,0.00,0,0,0,0.00,2018-01-20 13:12:00.000,Saturday,0
34691,MVY,BOS,2017-11-30 09:24:00.000,NONSTOP,LOWEST,147.42,173.50,21.50,0.00,0.00,1,0,0,0.00,2018-03-28 07:10:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MVY,BOS,2017-11-30 09:24:00.000,NONSTOP,LOWEST,153.06,163.50,20.80,0.00,0.00,1,0,0,0.00,2018-03-28 07:10:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MVY,BOS,2017-11-30 09:24:00.000,NONSTOP,LOWEST,48.54,143.50,19.41,0.00,0.00,1,0,0,0.00,2017-12-24 14:40:00.000,,0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,POINTS,579.60,189.20,26.41,13000.00,5.60,1,0,0,0.00,2018-03-28 12:02:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,POINTS,662.04,178.20,25.64,12200.00,5.60,1,0,0,0.00,2018-03-28 12:02:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,POINTS,736.69,157.20,24.18,10600.00,5.60,1,0,0,0.00,2018-03-28 12:02:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,POINTS,751.70,128.20,22.15,8500.00,5.60,1,0,0,0.00,2018-02-08 17:46:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,POINTS,675.04,98.20,20.06,6300.00,5.60,1,1,0,0.00,2018-02-08 17:46:00.000,"Tuesday,Wednesday,Thursday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,LOWEST,579.60,189.20,26.41,0.00,0.00,1,0,0,0.00,2018-03-28 12:02:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,LOWEST,662.04,178.20,25.64,0.00,0.00,1,0,0,0.00,2018-03-28 12:02:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,LOWEST,736.69,157.20,24.18,0.00,0.00,1,0,0,0.00,2018-03-28 12:02:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,LOWEST,751.70,128.20,22.15,0.00,0.00,1,0,0,0.00,2018-02-08 17:46:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,JFK,2017-12-06 09:47:00.000,NONSTOP,LOWEST,675.04,98.20,20.06,0.00,0.00,1,1,0,0.00,2018-02-08 17:46:00.000,"Tuesday,Wednesday,Thursday,Saturday",0
34691,MSY,FLL,2018-01-04 09:22:00.000,NONSTOP,POINTS,917.40,33.20,15.53,1500.00,5.60,1,1,0,0.00,2018-03-07 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,FLL,2018-01-04 09:22:00.000,NONSTOP,LOWEST,917.40,33.20,15.53,0.00,0.00,1,1,0,0.00,2018-03-07 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,FLL,2017-12-06 10:57:00.000,NONSTOP,POINTS,584.20,78.19,18.66,4800.00,5.60,1,0,0,0.00,2018-03-28 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,FLL,2017-12-06 10:57:00.000,NONSTOP,POINTS,839.47,39.20,15.94,1900.00,5.60,1,0,0,0.00,2018-03-07 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,FLL,2017-12-06 10:57:00.000,NONSTOP,LOWEST,584.20,78.19,18.66,0.00,0.00,1,0,0,0.00,2018-03-28 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,FLL,2017-12-06 10:57:00.000,NONSTOP,LOWEST,839.47,39.20,15.94,0.00,0.00,1,0,0,0.00,2018-03-07 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,FLL,2017-11-30 10:57:00.000,NONSTOP,POINTS,413.28,92.20,19.64,5800.00,5.60,1,0,0,0.00,2018-03-28 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MSY,FLL,2017-11-30 10:57:00.000,NONSTOP,POINTS,462.64,89.20,19.43,5600.00,5.60,1,0,0,0.00,2018-03-28 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MSY,FLL,2017-11-30 10:57:00.000,NONSTOP,LOWEST,413.28,92.20,19.64,0.00,0.00,1,0,0,0.00,2018-03-28 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MSY,FLL,2017-11-30 10:57:00.000,NONSTOP,LOWEST,462.64,89.20,19.43,0.00,0.00,1,0,0,0.00,2018-03-28 11:07:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,POINTS,689.41,127.20,22.08,8400.00,5.60,1,0,0,0.00,2018-03-27 20:08:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,POINTS,759.21,117.20,21.39,7700.00,5.60,1,0,0,0.00,2018-03-27 20:08:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,POINTS,863.72,104.20,20.48,6700.00,5.60,1,0,0,0.00,2018-02-10 07:00:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,POINTS,903.32,88.20,19.36,5500.00,5.60,1,0,0,0.00,2018-02-10 07:00:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,POINTS,680.64,73.20,18.32,4400.00,5.60,1,1,0,0.00,2018-02-10 07:00:00.000,"Tuesday,Wednesday,Thursday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,LOWEST,689.41,127.20,22.08,0.00,0.00,1,0,0,0.00,2018-03-27 20:08:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,LOWEST,759.21,117.20,21.39,0.00,0.00,1,0,0,0.00,2018-03-27 20:08:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,LOWEST,863.72,104.20,20.48,0.00,0.00,1,0,0,0.00,2018-02-10 07:00:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,LOWEST,903.32,88.20,19.36,0.00,0.00,1,0,0,0.00,2018-02-10 07:00:00.000,"Tuesday,Wednesday,Thursday,Friday,Saturday",0
34691,MSY,BOS,2017-12-06 13:00:00.000,NONSTOP,LOWEST,680.64,73.20,18.32,0.00,0.00,1,1,0,0.00,2018-02-10 07:00:00.000,"Tuesday,Wednesday,Thursday,Saturday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,POINTS,96.37,146.80,81.80,4900.00,55.70,0,0,0,0.00,2018-03-28 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,POINTS,156.05,131.20,81.20,3800.00,55.70,0,0,0,0.00,2018-03-27 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,POINTS,205.62,120.80,80.80,3000.00,55.70,0,0,0,0.00,2018-03-21 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,POINTS,231.89,110.40,80.40,2300.00,55.70,0,0,0,0.00,2018-03-14 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,LOWEST,96.37,146.80,81.80,0.00,0.00,0,0,0,0.00,2018-03-28 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,LOWEST,156.05,131.20,81.20,0.00,0.00,0,0,0,0.00,2018-03-27 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,LOWEST,205.62,120.80,80.80,0.00,0.00,0,0,0,0.00,2018-03-21 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,LOWEST,204.64,117.70,80.70,0.00,0.00,0,0,0,0.00,2018-03-14 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-12-04 12:15:00.000,NONSTOP,LOWEST,231.89,110.40,80.40,0.00,0.00,0,0,0,0.00,2018-03-14 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,MCO,2017-11-30 12:15:00.000,NONSTOP,POINTS,78.58,152.00,82.00,5200.00,55.70,0,0,0,0.00,2018-03-28 14:55:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,POINTS,30.13,162.40,82.40,6000.00,55.70,0,0,0,0.00,2018-03-28 16:20:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,POINTS,59.34,146.80,81.80,4900.00,55.70,0,0,0,0.00,2018-03-21 09:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,POINTS,105.57,131.20,81.20,3800.00,55.70,0,0,0,0.00,2018-03-20 16:20:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,POINTS,137.97,120.80,80.80,3000.00,55.70,0,0,0,0.00,2018-02-21 10:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,POINTS,46.48,110.40,80.40,2300.00,55.70,0,0,0,0.00,2018-01-23 17:20:00.000,,0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,LOWEST,59.34,146.80,81.80,0.00,0.00,0,0,0,0.00,2018-03-21 09:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,LOWEST,105.57,131.20,81.20,0.00,0.00,0,0,0,0.00,2018-03-20 16:20:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,LOWEST,107.10,128.10,81.10,0.00,0.00,0,0,0,0.00,2018-02-21 10:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,LOWEST,137.97,120.80,80.80,0.00,0.00,0,0,0,0.00,2018-02-21 10:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MEX,FLL,2017-12-03 10:30:00.000,NONSTOP,LOWEST,46.48,110.40,80.40,0.00,0.00,0,0,0,0.00,2018-01-23 17:20:00.000,,0
34691,MDE,FLL,2018-01-25 01:28:00.000,NONSTOP,POINTS,84.07,191.86,116.86,5600.00,79.06,0,0,0,0.00,2018-03-12 00:49:00.000,"Monday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2018-01-25 01:28:00.000,NONSTOP,LOWEST,84.07,191.86,116.86,0.00,0.00,0,0,0,0.00,2018-03-12 00:49:00.000,"Monday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2018-01-23 01:28:00.000,NONSTOP,POINTS,44.83,209.66,119.66,6700.00,79.06,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2018-01-23 01:28:00.000,NONSTOP,LOWEST,44.83,209.66,119.66,0.00,0.00,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2017-12-04 01:59:00.000,NONSTOP,POINTS,13.73,233.46,123.46,8200.00,79.06,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2017-12-04 01:59:00.000,NONSTOP,LOWEST,13.73,233.46,123.46,0.00,0.00,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2017-11-30 01:59:00.000,NONSTOP,POINTS,0.34,292.96,132.96,11900.00,79.06,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2017-11-30 01:59:00.000,NONSTOP,POINTS,3.88,257.26,127.26,9700.00,79.06,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2017-11-30 01:59:00.000,NONSTOP,LOWEST,0.34,292.96,132.96,0.00,0.00,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MDE,FLL,2017-11-30 01:59:00.000,NONSTOP,LOWEST,3.88,257.26,127.26,0.00,0.00,0,0,0,0.00,2018-03-28 00:30:00.000,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",0
34691,MCO,SYR,2017-12-24 19:38:00.000,NONSTOP,POINTS,747.15,118.20,21.46,7800.00,5.60,1,1,0,0.00,2018-02-15 19:23:00.000,"Monday,Tuesday,Wednesday,Thursday",0
34691,MCO,SYR,2017-12-24 19:38:00.000,NONSTOP,LOWEST,747.15,118.20,21.46,0.00,0.00,1,1,0,0.00,2018-02-15 19:23:00.000,"Monday,Tuesday,Wednesday,Thursday",0
